,video_name_8,video_gk_8, frame_count_8,video_name_16,video_gk_16, frame_count_16
188,Tracker_D20211012_115149_SSummer_N00042_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6957,999,Tracker_D20211012_115149_SSummer_N00042_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2505,1061
189,Harel_D20211012_115149_SSummer_N00119_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6954,1003,Harel_D20211012_115149_SSummer_N00119_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2502,1060
190,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00152_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6709,1004,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00152_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2368,992
191,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00154_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6711,1010,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00154_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2370,989
192,EinYahav_Sbbigtree_D20211108_Pn2_SSummer_N00076_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6483,1015,EinYahav_Sbbigtree_D20211108_Pn2_SSummer_N00076_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2204,970
193,Harel_D20211011_134606_SSummer_N00007_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P00_T26_MWIR_unknown-8bit,6810,1021,Harel_D20211011_134606_SSummer_N00007_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P00_T26_flir,2383,1177
194,Harel_D20211012_115149_SSummer_N00091_CtRustic_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6933,1034,Harel_D20211012_115149_SSummer_N00091_CtRustic_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2484,1094
195,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00153_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6710,1035,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00153_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2369,1020
196,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00023_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000_MWIR_unknown-8bit,6222,1039,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00023_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000,2067,1105
197,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00155_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6712,1041,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00155_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2371,1018
198,Harel_D20211012_115149_SSummer_N00117_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6952,1041,Harel_D20211012_115149_SSummer_N00117_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2500,1098
199,AshdodPort_D20210802_Pn2_SSummer_N00001_CtUrban_H035_LcFullDaylight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P00_T28_MWIR_unknown-8bit,6340,1045,AshdodPort_D20210802_Pn2_SSummer_N00001_CtUrban_H035_LcFullDaylight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P00_T28_flir,1957,1008
200,Harel_D20211012_115149_SSummer_N00120_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6955,1053,Harel_D20211012_115149_SSummer_N00120_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2503,1111
201,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00090_CtUninhabited_H015_LcTwilight_Ds04500_LtNone_LfPlateaus_VrScrubs_StTrainVald_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6648,1057,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00090_CtUninhabited_H015_LcTwilight_Ds04500_LtNone_LfPlateaus_VrScrubs_StTrainVald_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2328,1032
202,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00001_CtRustic_H015_LcFullDaylight_Ds03500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6573,1060,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00001_CtRustic_H015_LcFullDaylight_Ds03500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2265,1032
203,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00117_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6564,1064,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00117_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2258,1033
204,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00005_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6234,1065,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00005_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2074,1134
205,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00094_CtUninhabited_H015_LcTwilight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6654,1070,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00094_CtUninhabited_H015_LcTwilight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2332,1064
206,Harel_D20211012_115149_SSummer_N00083_CtRustic_H000_LcTwilight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6923,1073,Harel_D20211012_115149_SSummer_N00083_CtRustic_H000_LcTwilight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2476,1130
207,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00118_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6565,1077,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00118_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2259,1064
208,Harel_D20211011_134606_SSummer_N00044_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V03_Js00_P00_T23_MWIR_unknown-8bit,6842,1083,Harel_D20211011_134606_SSummer_N00044_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V03_Js00_P00_T23_flir,2410,1141
209,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00069_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6626,1086,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00069_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2316,1047
210,AshdodPort_D20210802_Pn2_SSummer_N00118_CtNone_H035_LcStarlight_Ds05500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6458,1092,AshdodPort_D20210802_Pn2_SSummer_N00118_CtNone_H035_LcStarlight_Ds05500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2043,1063
211,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00078_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrack_Set000_MWIR_unknown-8bit,6643,1095,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00078_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrack_Set000_flir,2325,1056
212,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00051_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6539,1099,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00051_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2239,1071
213,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00042_CtUrban_H030_LcTwilight_Ds00350_LtNone_LfDunes_VrNone_StStaged_LdSideLight_B00_V03_Js00_P00_T30_MWIR_unknown-8bit,7016,1102,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00042_CtUrban_H030_LcTwilight_Ds00350_LtNone_LfDunes_VrNone_StStaged_LdSideLight_B00_V03_Js00_P00_T30_flir,2718,1075
214,Harel_D20211011_134606_SSummer_N00005_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_MWIR_unknown-8bit,6808,1103,Harel_D20211011_134606_SSummer_N00005_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_flir,2381,1228
215,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00102_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6668,1104,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00102_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2340,1062
216,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00066_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6613,1104,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00066_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2303,1075
217,AshdodPort_D20210802_Pn2_SSummer_N00063_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6390,1104,AshdodPort_D20210802_Pn2_SSummer_N00063_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1994,1072
218,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00101_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6666,1106,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00101_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2339,1087
219,HavatHabaron_D20210824_Pn2_SSummer_N00061_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P09_T25_MWIR_unknown-8bit,7158,1107,HavatHabaron_D20210824_Pn2_SSummer_N00061_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P09_T25_flir,2549,1107
220,HavatHabaron_D20210825_Pn2_SSummer_N00056_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_MWIR_unknown-8bit,7230,1109,HavatHabaron_D20210825_Pn2_SSummer_N00056_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_flir,2621,1097
221,HavatHabaron_D20210825_Pn2_SSummer_N00053_CtUrban_H080_LcFullDaylight_Ds02500_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V01_Js00_P09_T30_MWIR_unknown-8bit,7227,1111,HavatHabaron_D20210825_Pn2_SSummer_N00053_CtUrban_H080_LcFullDaylight_Ds02500_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V01_Js00_P09_T30_flir,2618,1080
222,Harel_D20211012_115149_SSummer_N00093_CtRustic_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P00_T22_MWIR_unknown-8bit,6935,1113,Harel_D20211012_115149_SSummer_N00093_CtRustic_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P00_T22_flir,2486,1172
223,Harel_D20211011_134606_SSummer_N00053_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_MWIR_unknown-8bit,6854,1120,Harel_D20211011_134606_SSummer_N00053_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_flir,2419,1178
224,HavatHabaron_D20210824_Pn2_SSummer_N00080_CtUrban_H080_LcTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StNatural_LdSideLight_B00_V05_Js00_P00_T25_MWIR_unknown-8bit,7173,1122,HavatHabaron_D20210824_Pn2_SSummer_N00080_CtUrban_H080_LcTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StNatural_LdSideLight_B00_V05_Js00_P00_T25_flir,2564,1094
225,HavatHabaron_D20210824_Pn2_SSummer_N00069_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P00_T25_MWIR_unknown-8bit,7166,1123,HavatHabaron_D20210824_Pn2_SSummer_N00069_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P00_T25_flir,2557,1123
226,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00008_CtUrban_H030_LcFullDaylight_Ds00000_LtNone_LfPlateaus_VrNone_StNatural_LdBackLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,7032,1124,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00008_CtUrban_H030_LcFullDaylight_Ds00000_LtNone_LfPlateaus_VrNone_StNatural_LdBackLight_B00_V00_Js00_P00_T30_flir,2732,1085
227,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00108_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrack_Set000_MWIR_unknown-8bit,6680,1127,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00108_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrack_Set000_flir,2346,1103
228,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00005_CtRustic_H015_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V01_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6577,1131,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00005_CtRustic_H015_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V01_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2269,1095
229,HavatHabaron_D20210825_Pn2_SSummer_N00001_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P05_T30_MWIR_unknown-8bit,7190,1133,HavatHabaron_D20210825_Pn2_SSummer_N00001_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P05_T30_flir,2581,1119
230,AshdodPort_D20210802_Pn2_SSummer_N00051_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6371,1142,AshdodPort_D20210802_Pn2_SSummer_N00051_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1982,1110
231,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00131_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6692,1146,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00131_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2356,1109
232,Harel_D20211012_115149_SSummer_N00109_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6940,1147,Harel_D20211012_115149_SSummer_N00109_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2492,1204
233,Harel_D20211012_115149_SSummer_N00072_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6908,1148,Harel_D20211012_115149_SSummer_N00072_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2465,1206
234,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00072_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6632,1153,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00072_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2319,1122
235,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00151_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6708,1160,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00151_CtUninhabited_H015_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2367,1136
236,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00003_CtRustic_H015_LcFullDaylight_Ds02500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6575,1163,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00003_CtRustic_H015_LcFullDaylight_Ds02500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2267,1121
237,Harel_D20211012_115149_SSummer_N00115_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6950,1165,Harel_D20211012_115149_SSummer_N00115_CtRustic_H000_LcQuarterMoon_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2498,1221
238,Harel_D20211012_115149_SSummer_N00081_CtRustic_H000_LcTwilight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6919,1166,Harel_D20211012_115149_SSummer_N00081_CtRustic_H000_LcTwilight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2474,1224
239,Harel_D20211012_115149_SSummer_N00020_CtRustic_H000_LcOvercastDay_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6874,1167,Harel_D20211012_115149_SSummer_N00020_CtRustic_H000_LcOvercastDay_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2439,1229
240,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00061_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6608,1176,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00061_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2298,1146
241,EinYahav_Sbnearroad_D20211109_Pn2_SSummer_N00037_CtUninhabited_H015_LcFullDaylight_Ds00550_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6618,1186,EinYahav_Sbnearroad_D20211109_Pn2_SSummer_N00037_CtUninhabited_H015_LcFullDaylight_Ds00550_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2308,1150
242,Harel_D20211011_134606_SSummer_N00004_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_MWIR_unknown-8bit,6807,1190,Harel_D20211011_134606_SSummer_N00004_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_flir,2380,1259
